,cluster
111918,1
111919,1
111920,1
111921,0
111922,0
111923,1
111924,0
111925,0
111926,0
111927,1
111928,0
111929,0
111930,0
111931,0
111932,1
111933,1
111934,0
111935,1
111936,0
111937,0
111938,0
111939,0
111940,1
111941,0
111942,1
111943,0
111944,0
111945,0
111946,0
111947,0
111948,0
111949,0
111950,0
111951,0
111952,1
111953,1
111954,1
111955,0
111956,0
111957,1
111958,0
111959,0
111960,1
111961,0
111962,1
111963,0
111964,0
111965,1
111966,1
111967,1
111968,1
111969,0
111970,0
111971,1
111972,1
111973,0
111974,1
111975,0
111976,1
111977,1
111978,0
111979,0
111980,1
111981,0
111982,0
111983,0
111984,0
111985,0
111986,1
111987,1
111988,1
111989,1
111990,1
111991,1
111992,1
111993,1
111994,0
111995,0
111996,0
111997,1
111998,0
111999,0
112000,0
112001,1
112002,0
112003,0
112004,1
112005,0
112006,0
112007,1
112008,0
112009,0
112010,0
112011,0
112012,1
112013,0
112014,1
112015,0
112016,0
112017,1
112018,1
112019,0
112020,0
112021,1
112022,1
112023,1
112024,0
112025,0
112026,1
112027,1
112028,0
112029,0
112030,1
112031,0
112032,1
112033,0
112034,1
112035,0
112036,0
112037,0
112038,0
112039,0
112040,0
112041,1
112042,0
112043,1
112044,1
112045,0
112046,1
112047,1
112048,1
112049,1
112050,1
112051,0
112052,0
112053,1
112054,0
112055,0
112056,1
112057,1
112058,1
112059,0
112060,1
112061,0
112062,0
112063,1
112064,1
112065,0
112066,0
112067,1
112068,1
112069,0
112070,1
112071,1
112072,0
112073,0
112074,1
112075,0
112076,1
112077,0
112078,1
112079,1
112080,1
112081,0
112082,1
112083,1
112084,0
112085,1
112086,1
112087,1
112088,0
112089,1
112090,1
112091,1
112092,1
112093,1
112094,1
112095,0
112096,0
112097,1
112098,0
112099,1
112100,1
112101,0
112102,0
112103,1
112104,0
112105,1
112106,1
112107,0
112108,1
112109,0
112110,1
112111,0
112112,0
112113,1
112114,0
112115,1
112116,1
112117,1
112118,1
112119,1
112120,1
112121,1
112122,0
112123,0
112124,1
112125,1
112126,0
112127,0
112128,1
112129,0
112130,1
112131,0
112132,0
112133,0
112134,0
112135,1
112136,1
112137,1
112138,0
112139,0
112140,0
112141,0
112142,0
112143,1
112144,1
112145,0
112146,0
112147,1
112148,1
112149,1
112150,0
112151,1
112152,0
112153,1
112154,1
112155,0
112156,1
112157,0
112158,0
112159,0
112160,1
112161,0
112162,0
112163,0
112164,1
112165,0
112166,1
112167,1
112168,0
112169,0
112170,0
112171,0
112172,1
112173,1
112174,0
112175,0
112176,0
112177,1
112178,0
112179,1
112180,1
112181,1
112182,1
112183,1
112184,1
112185,0
112186,0
112187,0
112188,0
112189,1
112190,1
112191,0
112192,1
112193,0
112194,1
112195,0
112196,0
112197,1
112198,0
112199,0
112200,1
112201,1
112202,1
112203,1
112204,0
112205,1
112206,1
112207,1
112208,1
112209,0
112210,1
112211,1
112212,1
112213,0
112214,0
112215,0
112216,1
112217,1
112218,0
112219,1
112220,1
112221,1
112222,1
112223,1
112224,1
112225,0
112226,0
112227,0
112228,0
112229,0
112230,0
112231,1
112232,0
112233,0
112234,1
112235,0
112236,0
112237,0
112238,0
112239,0
112240,1
112241,1
112242,0
112243,0
112244,1
112245,1
112246,1
112247,0
112248,0
112249,1
112250,1
112251,1
112252,0
112253,0
112254,1
112255,0
112256,1
112257,1
112258,1
112259,0
112260,0
112261,1
112262,0
112263,0
112264,1
112265,1
112266,1
112267,1
112268,0
112269,0
112270,1
112271,0
112272,0
112273,0
112274,0
112275,0
112276,1
112277,0
112278,0
112279,1
112280,1
112281,1
112282,1
112283,1
112284,0
112285,0
112286,0
112287,0
112288,1
112289,1
112290,0
112291,0
112292,1
112293,0
112294,1
112295,0
112296,1
112297,1
112298,1
112299,0
112300,0
112301,1
112302,0
112303,0
112304,0
112305,0
112306,0
112307,1
112308,0
112309,0
112310,1
112311,1
112312,1
112313,0
112314,1
112315,1
112316,0
112317,1
112318,0
112319,0
112320,0
112321,0
112322,0
112323,1
112324,0
112325,1
112326,1
112327,1
112328,1
112329,1
112330,1
112331,0
112332,1
112333,1
112334,0
112335,0
112336,0
112337,0
112338,0
112339,1
112340,1
112341,1
112342,0
112343,0
112344,0
112345,0
112346,1
112347,0
112348,0
112349,1
112350,0
112351,1
112352,1
112353,1
112354,1
112355,1
112356,1
112357,1
112358,1
112359,1
112360,1
112361,0
112362,1
112363,0
112364,0
112365,1
112366,1
112367,0
112368,0
112369,0
112370,1
112371,1
112372,1
112373,1
112374,0
112375,0
112376,1
112377,1
112378,1
112379,1
112380,1
112381,1
112382,1
112383,1
112384,0
112385,1
112386,1
112387,1
112388,1
112389,0
112390,0
112391,1
112392,0
112393,1
112394,1
112395,0
112396,0
112397,1
112398,0
112399,0
112400,0
112401,1
112402,0
112403,1
112404,1
112405,1
112406,1
112407,1
112408,1
112409,1
112410,1
112411,0
112412,1
112413,1
112414,0
112415,1
112416,1
112417,0
112418,1
112419,1
112420,1
112421,0
112422,1
112423,0
112424,0
112425,1
112426,0
112427,0
112428,0
112429,1
112430,0
112431,0
112432,0
112433,0
112434,0
112435,0
112436,0
112437,0
112438,1
112439,0
112440,1
112441,0
112442,1
112443,0
112444,0
112445,0
112446,1
112447,1
112448,1
112449,1
112450,1
112451,1
112452,0
112453,0
112454,1
112455,0
112456,1
112457,0
112458,1
112459,0
112460,1
112461,1
112462,0
112463,0
112464,1
112465,0
112466,0
112467,0
112468,1
112469,1
112470,1
112471,0
112472,1
112473,1
112474,0
112475,0
112476,1
112477,0
112478,0
112479,0
112480,1
112481,1
112482,1
112483,0
112484,1
112485,1
112486,0
112487,1
112488,0
112489,1
112490,0
112491,0
112492,1
112493,0
112494,1
112495,0
112496,0
112497,1
112498,1
112499,0
112500,1
112501,0
112502,0
112503,1
112504,0
112505,1
112506,0
112507,0
112508,1
112509,1
112510,1
112511,0
112512,1
112513,1
112514,1
112515,0
112516,1
112517,1
112518,1
112519,0
112520,1
112521,0
112522,0
112523,0
112524,0
112525,0
112526,0
112527,0
112528,0
112529,1
112530,0
112531,0
112532,0
112533,0
112534,1
112535,0
112536,0
112537,1
112538,1
112539,1
112540,0
112541,1
112542,1
112543,1
112544,1
112545,1
112546,1
112547,0
112548,1
112549,0
112550,1
112551,0
112552,0
112553,0
112554,1
112555,0
112556,0
112557,1
112558,0
112559,0
112560,1
112561,0
112562,0
112563,1
112564,0
112565,0
112566,0
112567,1
112568,0
112569,1
112570,1
112571,0
112572,0
112573,1
112574,0
112575,1
112576,1
112577,1
112578,0
112579,0
112580,1
112581,0
112582,0
112583,1
112584,0
112585,0
112586,0
112587,1
112588,0
112589,1
112590,1
112591,1
112592,1
112593,0
112594,0
112595,1
112596,0
112597,0
112598,0
112599,0
112600,1
112601,1
112602,1
112603,0
112604,0
112605,1
112606,1
112607,1
112608,1
112609,1
112610,1
112611,1
112612,1
112613,0
112614,1
112615,1
112616,0
112617,1
112618,1
112619,0
112620,1
112621,1
112622,1
112623,1
112624,0
112625,0
112626,1
112627,0
112628,0
112629,0
112630,1
112631,1
112632,0
112633,0
112634,0
112635,0
112636,1
112637,1
112638,1
112639,0
112640,1
112641,0
112642,0
112643,1
112644,1
112645,0
112646,0
112647,1
112648,1
112649,0
112650,1
112651,0
112652,0
112653,0
112654,0
112655,0
112656,1
112657,0
112658,1
112659,0
112660,1
112661,0
112662,1
112663,0
112664,0
112665,0
112666,0
112667,1
112668,0
112669,1
112670,1
112671,1
112672,1
112673,1
112674,1
112675,0
112676,1
112677,0
112678,1
112679,0
112680,0
112681,1
112682,1
112683,1
112684,1
112685,0
112686,1
112687,0
112688,1
112689,0
112690,1
112691,1
112692,1
112693,1
112694,1
112695,1
112696,0
112697,1
112698,1
112699,0
112700,1
112701,0
112702,0
112703,0
112704,1
112705,0
112706,1
112707,1
112708,1
112709,1
112710,1
112711,1
112712,1
112713,0
112714,0
112715,1
112716,1
112717,1
112718,0
112719,0
112720,0
112721,1
112722,0
112723,1
112724,1
112725,1
112726,1
112727,1
112728,1
112729,1
112730,1
112731,0
112732,0
112733,0
112734,1
112735,0
112736,1
112737,1
112738,1
112739,0
112740,0
112741,1
112742,0
112743,0
112744,0
112745,1
112746,1
112747,1
112748,0
112749,0
112750,0
112751,0
112752,0
112753,0
112754,1
112755,0
112756,0
112757,0
112758,1
112759,0
112760,1
112761,0
112762,0
112763,0
112764,0
112765,1
112766,1
112767,0
112768,1
112769,0
112770,0
112771,0
112772,0
112773,0
112774,1
112775,0
112776,0
112777,0
112778,1
112779,1
112780,1
112781,1
112782,0
112783,0
112784,0
112785,0
112786,0
112787,1
112788,0
112789,0
112790,0
112791,0
112792,1
112793,0
112794,0
112795,0
112796,1
112797,1
112798,0
112799,0
112800,1
112801,1
112802,1
112803,1
112804,0
112805,1
112806,0
112807,1
112808,1
112809,0
112810,1
112811,1
112812,1
112813,1
112814,0
112815,1
112816,0
112817,0
112818,0
112819,0
112820,1
112821,1
112822,0
112823,0
112824,0
112825,1
112826,0
112827,1
112828,0
112829,1
112830,1
112831,1
112832,0
112833,0
112834,1
112835,1
112836,1
112837,0
112838,0
112839,1
112840,0
112841,1
112842,0
112843,0
112844,0
112845,0
112846,0
112847,0
112848,0
112849,1
112850,0
112851,0
112852,0
112853,1
112854,1
112855,0
112856,1
112857,1
112858,0
112859,0
112860,0
112861,1
112862,1
112863,0
112864,0
112865,0
112866,1
112867,0
112868,0
112869,1
112870,1
112871,0
112872,1
112873,1
112874,0
112875,0
112876,1
112877,0
112878,0
112879,1
112880,1
112881,1
112882,1
112883,0
112884,1
112885,1
112886,0
112887,0
112888,1
112889,0
112890,0
112891,1
112892,0
112893,0
112894,0
112895,1
112896,0
112897,1
112898,1
112899,0
112900,0
112901,0
112902,1
112903,0
112904,0
112905,0
112906,0
112907,0
112908,0
112909,0
112910,1
112911,1
112912,0
112913,0
112914,1
112915,0
112916,1
112917,0
112918,1
112919,1
112920,1
112921,0
112922,0
112923,0
112924,1
112925,0
112926,1
112927,1
112928,1
112929,0
112930,0
112931,0
112932,1
112933,0
112934,0
112935,0
112936,1
112937,0
112938,0
112939,1
112940,1
112941,1
112942,1
112943,0
112944,1
112945,1
112946,0
112947,0
112948,1
112949,0
112950,1
112951,0
112952,0
112953,1
112954,0
112955,0
112956,0
112957,1
112958,1
112959,0
112960,0
112961,0
112962,1
112963,0
112964,1
112965,0
112966,1
112967,0
112968,1
112969,1
112970,0
112971,1
112972,0
112973,0
112974,1
112975,0
112976,0
112977,1
112978,0
112979,0
112980,1
112981,0
112982,1
112983,1
112984,0
112985,0
112986,1
112987,0
112988,1
112989,1
112990,1
112991,1
112992,0
112993,1
112994,0
112995,0
112996,0
112997,0
112998,0
112999,0
113000,1
113001,1
113002,0
113003,0
113004,1
113005,0
113006,0
113007,1
113008,1
113009,1
113010,0
113011,1
113012,0
113013,0
113014,1
113015,1
113016,1
113017,1
113018,1
113019,0
113020,0
113021,1
113022,0
113023,0
113024,0
113025,1
113026,1
113027,1
113028,1
113029,0
113030,0
113031,0
113032,1
113033,1
113034,1
113035,1
113036,1
113037,0
113038,1
113039,0
113040,1
113041,1
113042,0
113043,0
113044,0
113045,1
113046,0
113047,1
113048,1
113049,1
113050,0
113051,0
113052,1
113053,1
113054,1
113055,0
113056,1
113057,1
113058,1
113059,0
113060,1
113061,0
113062,1
113063,1
113064,1
113065,0
113066,1
113067,0
113068,1
113069,1
113070,0
113071,1
113072,0
113073,0
113074,1
113075,0
113076,0
113077,0
113078,0
113079,0
113080,0
113081,1
113082,1
113083,0
113084,1
113085,1
113086,1
113087,0
113088,0
113089,0
113090,1
113091,1
113092,0
113093,1
113094,0
113095,0
113096,1
113097,1
113098,1
113099,1
113100,1
113101,0
113102,1
113103,0
113104,1
113105,0
113106,1
113107,0
113108,1
113109,0
113110,0
113111,0
113112,1
113113,1
113114,1
113115,1
113116,0
113117,1
113118,0
113119,0
113120,0
113121,1
113122,0
113123,1
113124,1
113125,1
113126,1
113127,1
113128,0
113129,1
113130,0
113131,0
113132,1
113133,0
113134,1
113135,0
113136,1
113137,0
113138,1
113139,1
113140,1
113141,1
113142,0
113143,0
113144,0
113145,0
113146,0
113147,0
113148,0
113149,1
113150,1
113151,1
113152,1
113153,1
113154,1
113155,0
113156,1
113157,1
113158,0
113159,0
113160,0
113161,1
113162,1
113163,0
113164,0
113165,1
113166,1
113167,1
113168,0
113169,1
113170,0
113171,0
113172,1
113173,0
113174,1
113175,0
113176,0
113177,0
113178,1
113179,0
113180,0
113181,1
113182,1
113183,1
113184,1
113185,0
113186,0
113187,0
113188,1
113189,0
113190,1
113191,0
113192,1
113193,1
113194,1
113195,0
113196,1
113197,1
113198,0
113199,1
113200,0
113201,1
113202,0
113203,1
113204,1
113205,1
113206,0
113207,1
113208,0
113209,0
113210,1
113211,0
113212,0
113213,1
113214,1
113215,1
113216,1
113217,0
113218,0
113219,1
113220,0
113221,1
113222,1
113223,0
113224,0
113225,1
113226,1
113227,1
113228,1
113229,1
113230,1
113231,0
113232,1
113233,1
113234,0
113235,0
113236,1
113237,1
113238,0
113239,0
113240,0
113241,1
113242,0
113243,0
113244,0
113245,0
113246,0
113247,1
113248,0
113249,0
113250,1
113251,1
113252,1
113253,1
113254,1
113255,0
113256,1
113257,1
113258,1
113259,1
113260,0
113261,1
113262,0
113263,0
113264,1
113265,0
113266,1
113267,0
113268,1
113269,1
113270,1
113271,0
113272,1
113273,0
113274,1
113275,0
113276,1
113277,0
113278,0
113279,0
113280,1
113281,1
113282,1
113283,0
113284,0
113285,0
113286,1
113287,0
113288,0
113289,1
113290,1
113291,1
113292,0
113293,1
113294,0
113295,1
113296,0
113297,0
113298,0
113299,1
113300,0
113301,1
113302,0
113303,0
113304,0
113305,0
113306,1
113307,1
113308,0
113309,1
113310,1
113311,0
113312,0
113313,0
113314,1
113315,1
113316,1
113317,0
113318,0
113319,1
113320,0
113321,1
113322,0
113323,1
113324,0
113325,1
113326,0
113327,1
113328,1
113329,1
113330,1
113331,1
113332,0
113333,0
113334,0
113335,0
113336,1
113337,1
113338,1
113339,1
113340,1
113341,0
113342,1
113343,1
113344,1
113345,1
113346,0
113347,0
113348,1
113349,0
113350,1
113351,0
113352,1
113353,1
113354,1
113355,1
113356,0
113357,1
113358,1
113359,1
113360,1
113361,0
113362,1
113363,0
113364,0
113365,0
113366,0
113367,1
113368,1
113369,0
113370,0
113371,0
113372,1
113373,0
113374,0
113375,1
113376,1
113377,0
113378,1
113379,0
113380,1
113381,0
113382,1
113383,0
113384,0
113385,0
113386,0
113387,1
113388,1
113389,1
113390,1
113391,1
113392,1
113393,0
113394,1
113395,0
113396,0
113397,1
113398,1
113399,0
113400,0
113401,1
113402,1
113403,0
113404,1
113405,0
113406,1
113407,0
113408,1
113409,1
113410,0
113411,0
113412,0
113413,1
113414,1
113415,0
113416,1
113417,0
113418,1
113419,1
113420,1
113421,1
113422,0
113423,1
113424,0
113425,0
113426,1
113427,1
113428,1
113429,1
113430,1
113431,1
113432,1
113433,1
113434,0
113435,0
113436,0
113437,0
113438,0
113439,0
113440,0
113441,0
113442,0
113443,0
113444,1
113445,1
113446,1
113447,0
113448,1
113449,1
113450,1
113451,1
113452,1
113453,1
113454,1
113455,1
113456,1
113457,0
113458,1
113459,1
113460,0
113461,1
113462,1
113463,1
113464,1
113465,1
113466,1
113467,1
113468,0
113469,0
113470,1
113471,1
113472,0
113473,0
113474,1
113475,1
113476,0
113477,0
113478,0
113479,1
113480,0
113481,1
113482,0
113483,1
113484,1
113485,0
113486,0
113487,0
113488,0
113489,1
113490,1
113491,0
113492,1
113493,0
113494,1
113495,0
113496,0
113497,0
113498,0
113499,1
113500,0
113501,1
113502,0
113503,0
113504,1
113505,1
113506,0
113507,1
113508,0
113509,1
113510,0
113511,1
113512,1
113513,1
113514,1
113515,1
113516,0
113517,0
113518,0
113519,1
113520,0
113521,1
113522,0
113523,0
113524,1
113525,0
113526,0
113527,1
113528,1
113529,0
113530,1
113531,0
113532,0
113533,0
113534,0
113535,0
113536,1
113537,0
113538,1
113539,0
113540,1
113541,1
113542,0
113543,0
113544,0
113545,1
113546,1
113547,0
113548,0
113549,0
113550,0
113551,0
113552,1
113553,0
113554,0
113555,1
113556,0
113557,1
113558,1
113559,0
113560,1
113561,0
113562,1
113563,1
113564,1
113565,1
113566,1
113567,1
113568,0
113569,0
113570,1
113571,1
113572,0
113573,1
113574,0
113575,1
113576,1
113577,1
113578,0
113579,0
113580,1
113581,1
113582,1
113583,1
113584,0
113585,0
113586,0
113587,0
113588,1
113589,1
113590,1
113591,1
113592,0
113593,1
113594,0
113595,1
113596,1
113597,0
113598,0
113599,1
113600,0
113601,1
113602,1
113603,0
113604,0
113605,0
113606,0
113607,1
113608,0
113609,0
113610,1
113611,0
113612,0
113613,0
113614,0
113615,0
113616,0
113617,0
113618,0
113619,0
113620,0
113621,1
113622,1
113623,1
113624,1
113625,0
113626,1
113627,0
113628,0
113629,1
113630,1
113631,0
113632,0
113633,0
113634,1
113635,1
113636,1
113637,0
113638,0
113639,0
113640,1
113641,1
113642,1
113643,0
113644,0
113645,1
113646,0
113647,0
113648,0
113649,0
113650,0
113651,0
113652,0
113653,0
113654,1
113655,0
113656,0
113657,1
113658,0
113659,0
113660,1
113661,0
113662,1
113663,1
113664,0
113665,0
113666,1
113667,0
113668,0
113669,1
113670,1
113671,1
113672,1
113673,0
113674,0
113675,1
113676,0
113677,0
113678,1
113679,1
113680,0
113681,1
113682,1
113683,1
113684,1
113685,0
113686,0
113687,1
113688,1
113689,0
113690,1
113691,1
113692,1
113693,1
113694,0
113695,1
113696,1
113697,1
113698,1
113699,1
113700,0
113701,0
113702,1
113703,1
113704,1
113705,0
113706,0
113707,1
113708,0
113709,0
113710,0
113711,0
113712,1
113713,1
113714,0
113715,0
113716,0
113717,0
113718,0
113719,0
113720,0
113721,1
113722,1
113723,0
113724,0
113725,0
113726,0
113727,0
113728,0
113729,0
113730,1
113731,0
113732,1
113733,0
113734,1
113735,1
113736,1
113737,1
113738,0
113739,0
113740,1
113741,1
113742,0
113743,0
113744,1
113745,0
113746,1
113747,1
113748,0
113749,0
113750,1
113751,0
113752,0
113753,0
113754,0
113755,1
113756,0
113757,1
113758,0
113759,0
113760,0
113761,1
113762,0
113763,1
113764,1
113765,0
113766,0
113767,1
113768,1
113769,1
113770,0
113771,0
113772,1
113773,1
113774,1
113775,1
113776,0
113777,0
113778,0
113779,1
113780,0
113781,1
113782,0
113783,1
113784,0
113785,1
113786,1
113787,0
113788,1
113789,1
113790,1
113791,0
113792,0
113793,1
113794,1
113795,0
113796,1
113797,0
113798,1
113799,1
113800,0
113801,1
113802,1
113803,0
113804,0
113805,1
113806,1
113807,0
113808,0
113809,0
113810,1
113811,1
113812,1
113813,0
113814,1
113815,1
113816,0
113817,0
113818,1
113819,0
113820,0
113821,0
113822,1
113823,0
113824,0
113825,0
113826,0
113827,1
113828,0
113829,1
113830,1
113831,1
113832,1
113833,0
113834,1
113835,1
113836,1
113837,1
113838,1
113839,0
113840,1
113841,0
113842,1
113843,0
113844,0
113845,1
113846,1
113847,1
113848,1
113849,0
113850,1
113851,1
113852,0
113853,0
113854,0
113855,1
113856,0
113857,0
113858,1
113859,0
113860,1
113861,0
113862,1
113863,0
113864,0
113865,0
113866,1
113867,1
113868,0
113869,1
113870,0
113871,1
113872,1
113873,1
113874,0
113875,0
113876,1
113877,0
113878,0
113879,1
113880,0
113881,0
113882,1
113883,0
113884,1
113885,0
113886,0
113887,0
113888,1
113889,1
113890,0
113891,0
113892,1
113893,1
113894,0
113895,1
113896,1
113897,1
113898,0
113899,0
113900,0
113901,0
113902,0
113903,1
113904,1
113905,0
113906,0
113907,1
113908,1
113909,1
113910,0
113911,0
113912,1
113913,1
113914,0
113915,1
113916,1
113917,1
113918,0
113919,0
113920,1
113921,0
113922,1
113923,1
113924,1
113925,0
113926,0
113927,0
113928,0
113929,1
113930,0
113931,0
113932,1
113933,0
113934,1
113935,0
113936,0
113937,1
113938,1
113939,0
113940,1
113941,1
113942,1
113943,0
113944,0
113945,1
113946,0
113947,1
113948,0
113949,1
113950,1
113951,1
113952,1
113953,0
113954,0
113955,1
113956,0
113957,0
113958,1
113959,0
113960,1
113961,0
113962,1
113963,0
113964,0
113965,1
113966,1
113967,1
113968,0
113969,0
113970,1
113971,1
113972,0
113973,0
113974,0
113975,0
113976,0
113977,1
113978,1
113979,0
113980,0
113981,1
113982,1
113983,1
113984,1
113985,1
113986,1
113987,0
113988,0
113989,1
113990,0
113991,0
113992,1
113993,0
113994,0
113995,1
113996,0
113997,1
113998,1
113999,0
114000,1
114001,1
114002,0
114003,1
114004,1
114005,1
114006,1
114007,0
114008,0
114009,1
114010,1
114011,0
114012,0
114013,0
114014,0
114015,0
114016,1
114017,1
114018,1
114019,0
114020,0
114021,0
114022,0
114023,1
114024,0
114025,1
114026,0
114027,1
114028,0
114029,1
114030,1
114031,1
114032,0
114033,0
114034,1
114035,0
114036,0
114037,1
114038,1
114039,0
114040,0
114041,1
114042,1
114043,1
114044,0
114045,0
114046,1
114047,1
114048,0
114049,0
114050,0
114051,0
114052,1
114053,0
114054,1
114055,0
114056,0
114057,0
114058,1
114059,0
114060,0
114061,0
114062,1
114063,1
114064,0
114065,1
114066,1
114067,0
114068,1
114069,0
114070,0
114071,1
114072,1
114073,0
114074,0
114075,1
114076,1
114077,1
114078,1
114079,1
114080,1
114081,1
114082,0
114083,1
114084,0
114085,0
114086,0
114087,1
114088,0
114089,0
114090,1
114091,1
114092,1
114093,1
114094,0
114095,0
114096,1
114097,1
114098,0
114099,1
114100,0
114101,1
114102,0
114103,0
114104,0
114105,0
114106,0
114107,1
114108,0
114109,0
114110,0
114111,0
114112,1
114113,0
114114,0
114115,0
114116,1
114117,1
114118,1
